drug_id,snapshot_date,ticker,catalyst_date,verdict,setup,conviction,evidence,pulled_at
814649937907544778,2026-09-22,ALGS,2027-03-01,SHORT,DILUTION_SHORT,5,supported,2026-09-22 10:42:52.640830
817508116591286787,2026-09-22,ONC,2026-11-01,NO TRADE,NO_EDGE,4,,2026-09-22 10:42:52.640830
828746618686760440,2026-09-22,BMEA,2027-03-01,SHORT,DILUTION_SHORT,54,supported,2026-09-22 10:42:52.640830
834277873803349925,2026-09-22,SXTP,2027-03-01,SHORT,DILUTION_SHORT,24,supported,2026-09-22 10:42:52.640830
834744906537399002,2026-09-22,VNDA,2026-09-01,NO TRADE,NO_EDGE,4,,2026-09-22 10:42:52.640830
846181020017886408,2026-09-22,SOGP,2026-12-01,NO TRADE,NO_EDGE,1,,2026-09-22 10:42:52.640830
858168342412770606,2026-09-22,ENLV,2027-02-01,NO TRADE,NO_EDGE,2,,2026-09-22 10:42:52.640830
866925310416622634,2026-09-22,KPTI,2026-12-01,SHORT,DILUTION_SHORT,14,supported,2026-09-22 10:42:52.640830
871451690115215623,2026-09-22,PGEN,2026-11-11,SHORT,DILUTION_SHORT,8,supported,2026-09-22 10:42:52.640830
877622113475905426,2026-09-22,SRPT,2026-12-31,SHORT,DILUTION_SHORT,7,supported,2026-09-22 10:42:52.640830
903798913751330930,2026-09-22,SYRE,2026-10-31,NO TRADE,NO_EDGE,6,,2026-09-22 10:42:52.640830
907197496213879161,2026-09-22,SUNI,2027-01-01,SHORT,DILUTION_SHORT,12,supported,2026-09-22 10:42:52.640830
918404018830644400,2026-09-22,DNLI,2026-12-01,NO TRADE,NO_EDGE,5,,2026-09-22 10:42:52.640830
925382059751345241,2026-09-22,TLSA,2026-09-01,NO TRADE,NO_EDGE,2,,2026-09-22 10:42:52.640830
927227397887179558,2026-09-22,AZN,2027-02-11,NO TRADE,NO_EDGE,3,,2026-09-22 10:42:52.640830
940029896160339359,2026-09-22,SXTP,2027-02-01,SHORT,DILUTION_SHORT,18,supported,2026-09-22 10:42:52.640830
944604394640722945,2026-09-22,VNDA,2026-12-01,NO TRADE,NO_EDGE,3,,2026-09-22 10:42:52.640830
946730411862307554,2026-09-22,BHVN,2026-12-01,SHORT,DILUTION_SHORT,29,supported,2026-09-22 10:42:52.640830
948917273401241698,2026-09-22,WVE,2026-09-01,NO TRADE,NO_EDGE,4,,2026-09-22 10:42:52.640830
966042397522168533,2026-09-22,TRAW,2026-12-01,SHORT,DILUTION_SHORT,7,supported,2026-09-22 10:42:52.640830
972228914591341862,2026-09-22,SOGP,2026-12-01,NO TRADE,NO_EDGE,1,,2026-09-22 10:42:52.640830
977726819793520492,2026-09-22,SRPT,2026-10-31,SHORT,DILUTION_SHORT,8,supported,2026-09-22 10:42:52.640830
979765115718867012,2026-09-22,APOG,2026-11-01,BUY VOL,VOL_BUY_CHEAP,32,untested,2026-09-22 10:42:52.640830
986222831977293147,2026-09-22,NVS,2026-09-30,NO TRADE,NO_EDGE,3,,2026-09-22 10:42:52.640830
1005586876714992166,2026-09-22,NPCE,2026-11-30,SELL VOL,VOL_SELL_RICH,66,untested,2026-09-22 10:42:52.640830
1038479953295881990,2026-09-22,MCUJF,2026-11-01,NO TRADE,NO_EDGE,4,,2026-09-22 10:42:52.640830
1039449576121312907,2026-09-22,NVO,2027-03-01,NO TRADE,NO_EDGE,1,,2026-09-22 10:42:52.640830
1046164427400144933,2026-09-22,GILD,2027-03-01,NO TRADE,NO_EDGE,2,,2026-09-22 10:42:52.640830
1049236594844534039,2026-09-22,DCTH,2026-12-01,NO TRADE,NO_EDGE,4,,2026-09-22 10:42:52.640830
1053390061336547340,2026-09-22,CRDF,2026-11-01,SHORT,RUNUP_FADE,7,not supported,2026-09-22 00:47:55.175163
1054988797500202616,2026-09-22,BFRI,2026-09-28,SHORT,DILUTION_SHORT,30,supported,2026-09-22 10:42:52.640830
1055702941273875556,2026-09-22,ESLA,2026-12-31,SHORT,DILUTION_SHORT,50,supported,2026-09-22 10:42:52.640830
1061371624908351827,2026-09-22,SHNTY,2026-12-01,NO TRADE,NO_EDGE,1,,2026-09-22 10:42:52.640830
1064460774881995089,2026-09-22,ORN,2026-10-31,SHORT,DILUTION_SHORT,8,supported,2026-09-22 10:42:52.640830
1068461824299533873,2026-09-22,TARA,2026-12-01,SELL VOL,VOL_SELL_RICH,25,untested,2026-09-22 10:42:52.640830
1071883477195429269,2026-09-22,IMUX,2026-11-01,SELL VOL,VOL_SELL_RICH,33,untested,2026-09-22 10:42:52.640830
1074849078858657583,2026-09-22,OCGN,2026-09-28,BUY VOL,VOL_BUY_CHEAP,51,untested,2026-09-22 10:42:52.640830
1075441263385450931,2026-09-22,ENTA,2026-12-01,NO TRADE,NO_EDGE,4,,2026-09-22 10:42:52.640830
1081461777834801722,2026-09-22,ABBV,2026-11-01,NO TRADE,NO_EDGE,3,,2026-09-22 10:42:52.640830
1102339413731314806,2026-09-22,SKBBY,2026-12-31,NO TRADE,NO_EDGE,0,,2026-09-22 10:42:52.640830
1121929598504760212,2026-09-22,LXEO,2026-12-01,NO TRADE,NO_EDGE,5,,2026-09-22 10:42:52.640830
1123531521241662864,2026-09-22,KOD,2027-02-01,NO TRADE,NO_EDGE,4,,2026-09-22 10:42:52.640830
1127685848791328437,2026-09-22,PCRX,2026-11-01,BUY VOL,VOL_BUY_CHEAP,37,untested,2026-09-22 10:42:52.640830
1140504301184142882,2026-09-22,CELZ,2027-01-31,SHORT,DILUTION_SHORT,69,supported,2026-09-22 00:47:55.175163
1146274445139574129,2026-09-22,TGTX,2027-01-21,NO TRADE,NO_EDGE,3,,2026-09-22 10:42:52.640830
1147880790676437962,2026-09-22,VNDA,2026-12-01,NO TRADE,NO_EDGE,2,,2026-09-22 10:42:52.640830
1148098767056567739,2026-09-22,BMY,2026-10-19,NO TRADE,NO_EDGE,1,,2026-09-22 10:42:52.640830
2040958445020164,2026-09-23,EIKN,2026-12-01,NO TRADE,NO_EDGE,3,,2026-09-23 22:11:16.294486
4832440370480978,2026-09-23,AZN,2026-08-28,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
5978206095410371,2026-09-23,SRPT,2026-10-31,SHORT,DILUTION_SHORT,4,supported,2026-09-23 22:11:16.294486
8084878826506187,2026-09-23,BHVN,2026-12-01,SHORT,DILUTION_SHORT,25,supported,2026-09-23 22:11:16.294486
10743478038343453,2026-09-23,VNDA,2027-03-01,NO TRADE,NO_EDGE,3,,2026-09-23 22:11:16.294486
13536735271395623,2026-09-23,DSGN,2026-09-01,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
21125081852248764,2026-09-23,NVS,2026-10-26,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
22003881259555582,2026-09-23,GILD,2027-03-01,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
26103479826367900,2026-09-23,ABBV,2026-12-18,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
26660633902126286,2026-09-23,LLY,2027-02-01,NO TRADE,NO_EDGE,0,,2026-09-23 22:11:16.294486
28706517489902385,2026-09-23,NVS,2026-12-30,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
33780954436919181,2026-09-23,ANNX,2026-12-31,NO TRADE,NO_EDGE,3,,2026-09-23 22:11:16.294486
34292288621742435,2026-09-23,VNDA,2026-09-01,NO TRADE,NO_EDGE,3,,2026-09-23 22:11:16.294486
36211594750352460,2026-09-23,MRK,2026-08-18,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
39655341464214207,2026-09-23,NVS,2027-01-29,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
40173692341518013,2026-09-23,SNY,2026-12-17,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
44388507751108970,2026-09-23,VNDA,2026-12-01,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
48558517586801874,2026-09-23,PFE,2026-12-30,NO TRADE,NO_EDGE,0,,2026-09-23 22:11:16.294486
49685209125437183,2026-09-23,COCP,2026-10-01,NO TRADE,NO_EDGE,3,,2026-09-23 22:11:16.294486
59461478780323741,2026-09-23,ENTA,2026-12-01,NO TRADE,NO_EDGE,3,,2026-09-23 22:11:16.294486
60676128956965869,2026-09-23,AZN,2026-08-10,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
69618634553583032,2026-09-23,SKBBY,2026-12-31,NO TRADE,NO_EDGE,0,,2026-09-23 22:11:16.294486
70559294966787961,2026-09-23,AVIR,2026-09-01,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
76734096538974448,2026-09-23,PFE,2027-01-18,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
77554662523297424,2026-09-23,INO,2026-12-31,SHORT,DILUTION_SHORT,17,supported,2026-09-23 22:11:16.294486
78122767944017542,2026-09-23,TLSA,2026-09-01,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
80330085181690575,2026-09-23,RYTM,2026-10-31,NO TRADE,NO_EDGE,3,,2026-09-23 22:11:16.294486
81755227632725144,2026-09-23,VNDA,2026-12-12,SELL VOL,VOL_SELL_RICH,38,untested,2026-09-23 22:11:16.294486
84082560484402082,2026-09-23,CRBP,2026-11-01,NO TRADE,NO_EDGE,4,,2026-09-23 22:11:16.294486
93108439502766171,2026-09-23,AZN,2026-10-31,NO TRADE,NO_EDGE,0,,2026-09-23 22:11:16.294486
106592888896929838,2026-09-23,IBO,2026-12-31,SHORT,DILUTION_SHORT,3,supported,2026-09-23 22:11:16.294486
109801316871451022,2026-09-23,NVS,2026-10-15,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
110606932296341210,2026-09-23,BMY,2027-02-16,NO TRADE,NO_EDGE,0,,2026-09-23 22:11:16.294486
111151383584651636,2026-09-23,BMY,2027-03-18,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
112627640842879098,2026-09-23,SXTP,2027-03-01,SHORT,DILUTION_SHORT,11,supported,2026-09-23 22:11:16.294486
117714742304006623,2026-09-23,ZURA,2026-11-01,SELL VOL,VOL_SELL_RICH,38,untested,2026-09-23 22:11:16.294486
129264643347252318,2026-09-23,AAPG,2026-12-01,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
129363082002298198,2026-09-23,VIR,2026-12-01,BUY VOL,VOL_BUY_CHEAP,18,untested,2026-09-23 22:11:16.294486
135555395962559140,2026-09-23,LXEO,2026-12-01,NO TRADE,NO_EDGE,3,,2026-09-23 22:11:16.294486
135985645997799673,2026-09-23,ALKS,2026-11-01,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
137895195060967883,2026-09-23,TTRX,2027-01-20,SHORT,RUNUP_FADE,11,not supported,2026-09-23 22:11:16.294486
145837316150516383,2026-09-23,REGN,2026-10-01,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
145970663636511886,2026-09-23,INCY,2027-01-06,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
147442147414825091,2026-09-23,SOGP,2026-12-01,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
152416673699301433,2026-09-23,GNLX,2027-02-01,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
153811303099147505,2026-09-23,CGON,2026-11-01,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
156196833772122087,2026-09-23,SVA,2027-01-01,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
159191745803891366,2026-09-23,ONC,2027-03-01,LONG,BASE_RATE_LONG,9,weak,2026-09-23 22:11:16.294486
159667543942525892,2026-09-23,RCUS,2027-01-01,NO TRADE,NO_EDGE,3,,2026-09-23 22:11:16.294486
164859759516067863,2026-09-23,SHNTY,2026-12-31,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
168067074125661592,2026-09-23,MDWD,2026-12-01,BUY VOL,VOL_BUY_CHEAP,16,untested,2026-09-23 22:11:16.294486
171511541672933515,2026-09-23,NVS,2027-02-04,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
185035299935432941,2026-09-23,SKM,2026-12-09,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
187562190626558240,2026-09-23,SNY,2027-02-17,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
188427137726646978,2026-09-23,MRK,2026-11-06,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
188488292460551413,2026-09-23,GRCE,2027-03-01,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
190948796692578335,2026-09-23,CSLLY,2026-10-26,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
195060417997431261,2026-09-23,PCRX,2026-11-01,BUY VOL,VOL_BUY_CHEAP,24,untested,2026-09-23 22:11:16.294486
196163649142388761,2026-09-23,ABBV,2027-02-01,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
202482532335904823,2026-09-23,OLMA,2026-10-31,BUY VOL,VOL_BUY_CHEAP,14,untested,2026-09-23 22:11:16.294486
213250672234912554,2026-09-23,TAK,2026-10-31,NO TRADE,NO_EDGE,0,,2026-09-23 22:11:16.294486
213699131008100806,2026-09-23,TLTFF,2026-12-01,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
214015122100704304,2026-09-23,KOD,2027-02-01,NO TRADE,NO_EDGE,3,,2026-09-23 22:11:16.294486
215079921909060486,2026-09-23,ADAG,2026-10-31,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
217983022454879166,2026-09-23,ORN,2026-10-31,SHORT,DILUTION_SHORT,4,supported,2026-09-23 22:11:16.294486
220172835346836955,2026-09-23,SKBBY,2026-11-30,NO TRADE,NO_EDGE,0,,2026-09-23 22:11:16.294486
222722794980540582,2026-09-23,REGN,2026-10-12,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
234894332471052103,2026-09-23,KPTI,2026-09-01,NO TRADE,NO_EDGE,3,,2026-09-23 22:11:16.294486
235369045599790266,2026-09-23,BMY,2027-03-11,NO TRADE,NO_EDGE,0,,2026-09-23 22:11:16.294486
240109081601923467,2026-09-23,SNY,2026-08-08,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
242056439125505434,2026-09-23,AMGN,2027-01-21,NO TRADE,NO_EDGE,0,,2026-09-23 22:11:16.294486
243102647425195760,2026-09-23,QNRX,2026-12-30,SHORT,RUNUP_FADE,15,not supported,2026-09-23 22:11:16.294486
244897065606305337,2026-09-23,PFE,2026-10-30,NO TRADE,NO_EDGE,0,,2026-09-23 22:11:16.294486
245546760782664881,2026-09-23,SNY,2026-09-29,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
245989603336722563,2026-09-23,URGN,2027-03-01,SHORT,DILUTION_SHORT,3,supported,2026-09-23 22:11:16.294486
249465807002134772,2026-09-23,ALZN,2026-12-01,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
255310249991674994,2026-09-23,SVA,2026-11-01,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
257909905331991535,2026-09-23,SBFM,2026-12-30,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
264119304389514111,2026-09-23,PFE,2026-12-28,NO TRADE,NO_EDGE,0,,2026-09-23 22:11:16.294486
265804755397974544,2026-09-23,ZBIO,2026-10-01,NO TRADE,NO_EDGE,4,,2026-09-23 22:11:16.294486
266007992594077856,2026-09-23,SXTP,2027-02-01,SHORT,DILUTION_SHORT,11,supported,2026-09-23 22:11:16.294486
269845961825483905,2026-09-23,NTHI,2026-12-30,SHORT,DILUTION_SHORT,19,supported,2026-09-23 22:11:16.294486
275423972510889716,2026-09-23,ABBV,2026-10-01,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
276075869374735298,2026-09-23,GNLX,2026-12-01,SELL VOL,VOL_SELL_RICH,29,untested,2026-09-23 22:11:16.294486
277778883530085385,2026-09-23,MAZE,2026-09-01,NO TRADE,NO_EDGE,4,,2026-09-23 22:11:16.294486
277824669913728157,2026-09-23,BMY,2026-12-14,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
283688094905461036,2026-09-23,INCY,2026-09-30,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
284250030838530712,2026-09-23,TAK,2027-01-18,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
287851770778242386,2026-09-23,SKBBY,2026-11-01,NO TRADE,NO_EDGE,0,,2026-09-23 22:11:16.294486
291766879031997640,2026-09-23,ABBV,2027-03-01,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
293178173489735454,2026-09-23,REGN,2026-11-02,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
297268046820125394,2026-09-23,AZN,2026-08-14,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
298848119851057385,2026-09-23,NVS,2027-02-26,NO TRADE,NO_EDGE,0,,2026-09-23 22:11:16.294486
303048066102465063,2026-09-23,DNLI,2026-12-01,NO TRADE,NO_EDGE,3,,2026-09-23 22:11:16.294486
305667119210048200,2026-09-23,LLY,2027-03-01,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
310231950393409518,2026-09-23,PRAX,2026-12-01,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
311627460685091568,2026-09-23,ABBV,2027-03-01,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
316035730884334310,2026-09-23,REGN,2026-12-03,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
317540180411150621,2026-09-23,AZN,2027-01-06,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
321491470283188518,2026-09-23,REGN,2026-10-07,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
322836055788178093,2026-09-23,ORIC,2026-09-01,NO TRADE,NO_EDGE,3,,2026-09-23 22:11:16.294486
324511671604606078,2026-09-23,TAK,2027-03-16,NO TRADE,NO_EDGE,0,,2026-09-23 22:11:16.294486
332472580338232532,2026-09-23,GMAB,2027-02-01,NO TRADE,NO_EDGE,0,,2026-09-23 22:11:16.294486
333753876283161197,2026-09-23,TAK,2026-12-31,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
338212856055025312,2026-09-23,ARDX,2027-02-26,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
343274961073921009,2026-09-23,KRYS,2026-12-01,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
347082926034707315,2026-09-23,TRAW,2026-12-01,SHORT,DILUTION_SHORT,4,supported,2026-09-23 22:11:16.294486
348068757861962568,2026-09-23,NVO,2026-12-14,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
349065816416993860,2026-09-23,AZN,2027-02-23,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
349602536475904843,2026-09-23,GILD,2027-03-01,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
351428928607203686,2026-09-23,SNY,2026-12-01,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
354588249270103349,2026-09-23,SHNTY,2026-12-31,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
354775616678800468,2026-09-23,SNY,2026-08-25,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
357287162242363955,2026-09-23,PCVX,2027-03-01,NO TRADE,NO_EDGE,3,,2026-09-23 22:11:16.294486
363388718250708093,2026-09-23,KRYS,2027-02-01,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
366537419728637632,2026-09-23,BMY,2026-10-12,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
369263753648152639,2026-09-23,AMGN,2026-11-30,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
376576342285556046,2026-09-23,ABBV,2027-03-01,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
377458400005581541,2026-09-23,INCY,2026-11-20,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
378615743626034077,2026-09-23,INCY,2026-11-05,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
385659681757210970,2026-09-23,EWTX,2027-03-01,SHORT,DILUTION_SHORT,3,supported,2026-09-23 22:11:16.294486
389471589743524773,2026-09-23,SNY,2026-09-30,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
390616530852334748,2026-09-23,NBIX,2027-02-01,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
392297285546134333,2026-09-23,ESLA,2026-12-31,SHORT,DILUTION_SHORT,24,supported,2026-09-23 22:11:16.294486
399699137397599967,2026-09-23,NAMS,2026-11-01,BUY VOL,VOL_BUY_CHEAP,31,untested,2026-09-23 22:11:16.294486
402220546077580440,2026-09-23,HELP,2027-03-18,NO TRADE,NO_EDGE,0,,2026-09-23 22:11:16.294486
403226355168887021,2026-09-23,ARGX,2027-02-01,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
407033985381428632,2026-09-23,AZN,2026-11-30,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
407434422317765700,2026-09-23,MIRM,2027-01-01,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
407684900205283212,2026-09-23,SNY,2026-09-04,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
408014851454434370,2026-09-23,LLY,2026-11-01,NO TRADE,NO_EDGE,0,,2026-09-23 22:11:16.294486
414499561703375333,2026-09-23,BIIB,2027-01-01,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
414690323667417394,2026-09-23,SBFM,2027-02-01,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
416361423507090142,2026-09-23,NTHI,2026-11-30,SHORT,DILUTION_SHORT,19,supported,2026-09-23 22:11:16.294486
417975517322335243,2026-09-23,SNY,2027-01-18,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
424500644863167271,2026-09-23,ARGX,2026-11-01,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
424646030731471363,2026-09-23,NVS,2027-02-26,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
428492113431599272,2026-09-23,NVO,2027-03-01,NO TRADE,NO_EDGE,0,,2026-09-23 22:11:16.294486
431096917530418116,2026-09-23,SKYE,2026-11-20,SHORT,DILUTION_SHORT,7,supported,2026-09-23 22:11:16.294486
434396532549383721,2026-09-23,TVRD,2027-02-01,SHORT,DILUTION_SHORT,12,supported,2026-09-23 22:11:16.294486
434891829620484575,2026-09-23,SYRE,2026-10-31,NO TRADE,NO_EDGE,3,,2026-09-23 22:11:16.294486
438205696156376319,2026-09-23,SBFM,2027-02-01,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
440086776435942126,2026-09-23,ABBV,2026-12-01,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
444005609675918019,2026-09-23,BCDA,2026-12-01,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
446867278314914199,2026-09-23,SHNTY,2026-12-10,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
448568732444518764,2026-09-23,IONS,2027-03-01,NO TRADE,NO_EDGE,3,,2026-09-23 22:11:16.294486
448579930358021997,2026-09-23,AZN,2026-10-07,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
450099327560985112,2026-09-23,TPB,2026-09-30,BUY VOL,VOL_BUY_CHEAP,39,untested,2026-09-23 22:11:16.294486
456235875292794218,2026-09-23,OCS,2026-12-01,NO TRADE,NO_EDGE,0,,2026-09-23 22:11:16.294486
457830580311086571,2026-09-23,PEPG,2027-03-01,NO TRADE,NO_EDGE,3,,2026-09-23 22:11:16.294486
465100430693071918,2026-09-23,TGTX,2026-10-31,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
466952810223961067,2026-09-23,AMGN,2026-10-31,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
471584986604389576,2026-09-23,ABBV,2027-02-01,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
476160906439654898,2026-09-23,ABVX,2026-12-01,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
483229701999033256,2026-09-23,DNLI,2027-03-01,NO TRADE,NO_EDGE,3,,2026-09-23 22:11:16.294486
484428134107589503,2026-09-23,GKOS,2026-09-01,NO TRADE,NO_EDGE,3,,2026-09-23 22:11:16.294486
485620281039732879,2026-09-23,ARWR,2026-09-30,NO TRADE,NO_EDGE,3,,2026-09-23 22:11:16.294486
486502798716850046,2026-09-23,LLY,2026-09-01,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
494015630183486818,2026-09-23,RNAC,2027-01-01,SELL VOL,VOL_SELL_RICH,38,untested,2026-09-23 22:11:16.294486
495701669163483908,2026-09-23,INCY,2026-10-09,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
497870441422781163,2026-09-23,NAMS,2026-11-01,BUY VOL,VOL_BUY_CHEAP,12,untested,2026-09-23 22:11:16.294486
502084141253067428,2026-09-23,BMY,2026-09-30,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
504475029560748347,2026-09-23,PFE,2027-03-08,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
505401560654095103,2026-09-23,ABBV,2026-11-01,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
512310984193858411,2026-09-23,OGN,2026-10-01,BUY VOL,VOL_BUY_CHEAP,47,untested,2026-09-23 22:11:16.294486
515561521275700185,2026-09-23,AZN,2027-02-18,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
516497347388972942,2026-09-23,SNY,2027-01-19,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
516594682611852416,2026-09-23,NVS,2026-12-14,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
517179672250610809,2026-09-23,TYRA,2026-11-01,NO TRADE,NO_EDGE,4,,2026-09-23 22:11:16.294486
525237001390404904,2026-09-23,BMY,2026-10-19,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
525327393818438071,2026-09-23,AZN,2026-09-30,NO TRADE,NO_EDGE,0,,2026-09-23 22:11:16.294486
529603909307222670,2026-09-23,OCGN,2026-09-28,BUY VOL,VOL_BUY_CHEAP,24,untested,2026-09-23 22:11:16.294486
535451474782482941,2026-09-23,GILD,2026-10-01,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
536825938811145613,2026-09-23,BPRE,2027-03-01,NO TRADE,NO_EDGE,0,,2026-09-23 22:11:16.294486
538314392257602653,2026-09-23,SNY,2027-01-08,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
539014660488604204,2026-09-23,SNY,2026-12-01,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
543925322226572699,2026-09-23,VNDA,2026-09-01,NO TRADE,NO_EDGE,3,,2026-09-23 22:11:16.294486
562302041335734616,2026-09-23,SKBBY,2026-12-30,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
563798195078882571,2026-09-23,PFE,2026-12-02,NO TRADE,NO_EDGE,1,,2026-09-23 22:11:16.294486
566622090163402531,2026-09-23,TDAC,2026-08-31,SHORT,DILUTION_SHORT,7,supported,2026-09-23 22:11:16.294486
567254601215390044,2026-09-23,AZN,2026-09-30,NO TRADE,NO_EDGE,0,,2026-09-23 22:11:16.294486
567970907704416605,2026-09-23,MRK,2026-10-22,NO TRADE,NO_EDGE,2,,2026-09-23 22:11:16.294486
